Date,Calories (kcal),Distance (m),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Cycling duration (ms),Inactive duration (ms),Walking duration (ms),Running duration (ms)
2017-09-08,1869.3455810546875,7733.138671875,-37.83485412597656,144.96011352539062,-37.779964447021484,145.19467163085938,2.423107147216797,28.490007400512695,0.5099999904632568,12420,,,,,70384736,7754278,61636
2017-09-09,1857.9693603515625,6946.59814453125,-37.83980178833008,144.95306396484375,-37.779659271240234,145.20895385742188,4.641706943511963,31.2600154876709,0.5,7362,,,,,70318435,2908670,981962
2017-09-10,1574.12158203125,1553.4541015625,-37.83485412597656,145.18028259277344,-37.81045150756836,145.23020935058594,3.755704402923584,24.25007438659668,0.595399022102356,3313,,,,,78609920,2087565,
2017-09-11,1645.398681640625,3270.00830078125,-37.83485412597656,144.95993041992188,-37.77172088623047,145.18844604492188,2.1418509483337402,32.220001220703125,0.5099999904632568,4924,,,,,75602700,2781760,289868
2017-09-12,1659.381591796875,3033.6494140625,-37.83705520629883,144.96047973632812,-37.81028366088867,145.1953125,3.014594078063965,19.73000144958496,0.5299999713897705,5504,,,,,73894761,3764466,
2017-09-13,1628.640869140625,2599.890380859375,-37.83485412597656,144.96087646484375,-37.81003189086914,145.18844604492188,3.8386082649230957,15.510157585144043,0.6399999856948853,5191,,,,,75546604,3172168,
2017-09-14,1678.781494140625,4879.75244140625,-37.83485412597656,144.96197509765625,-37.81024932861328,145.20745849609375,5.766967296600342,24.330001831054688,0.5199999809265137,6723,,,,,76365521,3698182,77815
2017-09-15,1668.2474365234375,3644.2705078125,-37.83622741699219,144.95687866210938,-37.77912139892578,145.1953125,4.35896635055542,31.74007797241211,0.5434151291847229,5972,,,,,72517547,3220671,317795
2017-09-16,1480.1873779296875,91.31876373291016,-37.83485412597656,145.17591857910156,-37.81781768798828,145.18844604492188,3.9241394996643066,9.790127754211426,0.5115662217140198,779,,,,,81767626,235750,
2017-09-17,1499.3961181640625,282.8482666015625,-37.83942413330078,145.17552185058594,-37.81647491455078,145.1991729736328,4.196450233459473,16.960010528564453,0.5220153331756592,953,,,,,82411325,616002,
2017-09-18,1630.6376953125,3213.582763671875,-37.83485412597656,144.96043395996094,-37.77947998046875,145.18844604492188,3.065086841583252,31.740100860595703,0.5728001594543457,5267,,,,,72292233,3209937,
2017-09-19,1737.332275390625,4960.57421875,-37.83485412597656,144.96017456054688,-37.77936935424805,145.18844604492188,2.755389928817749,29.470489501953125,0.5,7469,,,,,70055736,4094985,347621
2017-09-20,1661.697021484375,4534.6640625,-37.83108139038086,144.95498657226562,-37.77112579345703,145.2086639404297,4.309353828430176,29.14000129699707,0.5099999904632568,6113,,,,,74591366,3697438,
2017-09-21,1664.7901611328125,3516.623779296875,-37.83771896362305,144.96009826660156,-37.78786087036133,145.18844604492188,3.69087290763855,33.22999954223633,0.5600892901420593,5990,,,,,69573593,3887123,
2017-09-22,1743.480224609375,5977.87744140625,-37.83485412597656,144.95970153808594,-37.7797966003418,145.18844604492188,2.743016242980957,30.050058364868164,0.5199999809265137,7195,,,,,74082957,4153281,418844
2017-09-23,1589.635986328125,1614.2374267578125,-37.83515167236328,145.1239013671875,-37.781982421875,145.18844604492188,5.674811840057373,27.540307998657227,0.5434151291847229,4003,,,,,73621928,2400742,
2017-09-24,1586.702880859375,1719.596435546875,-37.84501266479492,145.1190643310547,-37.78363037109375,145.19284057617188,3.2182705402374268,24.93003273010254,0.5544366836547852,3281,,,,,79334281,2342724,
2017-09-25,1674.548583984375,4393.25146484375,-37.83485412597656,144.9603271484375,-37.783329010009766,145.18844604492188,4.527772903442383,28.28085708618164,0.5200961232185364,7508,,,,,72257046,4057888,
2017-09-26,1651.6077880859375,3327.322509765625,-37.835540771484375,144.9632568359375,-37.779632568359375,145.1953125,6.286274433135986,28.059999465942383,0.5200961232185364,6027,,,,,73618676,3626404,
2017-09-27,1751.864013671875,5118.40625,-37.83416748046875,144.9642333984375,-37.7869873046875,145.19493103027344,4.771523475646973,28.940027236938477,0.601331889629364,8786,,,,,62736312,5609242,
2017-09-28,1905.40234375,7689.56005859375,-37.83677291870117,144.83856201171875,-37.64591598510742,145.1953125,5.079421043395996,31.010194778442383,0.5,12532,,,,,61916094,8645879,
2017-09-29,1667.9251708984375,3019.780517578125,-37.85666275024414,144.95635986328125,-37.77708053588867,145.18572998046875,5.0019073486328125,33.76017761230469,0.5900847315788269,6131,,,,,68468918,3939101,
2017-09-30,1780.7113037109375,4679.556640625,-37.83743667602539,145.17575073242188,-37.816650390625,145.19393920898438,1.5950003862380981,13.4725980758667,0.5099999904632568,5229,,,,,80130395,915346,1228710
2017-10-01,1469.1864013671875,579.7403564453125,-37.83625030517578,145.1643524169922,-37.82769775390625,145.18844604492188,1.791752576828003,17.450347900390625,0.5124451518058777,1607,,,,,72728671,1228459,
2017-10-02,1651.3115234375,2978.9150390625,-37.83416748046875,144.9599609375,-37.7760124206543,145.18844604492188,3.201756715774536,29.329999923706055,0.5200961232185364,5509,,,,,75701988,3620548,
2017-10-03,1715.1282958984375,4816.20458984375,-37.83416748046875,144.95379638671875,-37.77940368652344,145.18844604492188,5.162216663360596,32.81025695800781,0.5099019408226013,7848,,,,,67632435,4882532,
2017-10-04,1571.49365234375,1725.6448974609375,-37.83416748046875,144.9659423828125,-37.77933120727539,145.18907165527344,2.8195557594299316,28.030088424682617,0.5414794683456421,3443,,,,,77086082,2041925,
2017-10-05,1664.7451171875,4060.526611328125,-37.834598541259766,144.96119689941406,-37.77964782714844,145.18844604492188,3.7066805362701416,30.930007934570312,0.511957049369812,5795,,,,,73951829,3793435,
2017-10-06,1753.70751953125,6073.1162109375,-37.83416748046875,144.95498657226562,-37.77595901489258,145.18844604492188,2.650153398513794,29.74032974243164,0.5899999737739563,9230,,,,,72481083,5638331,
2017-10-07,1525.6224365234375,1128.5723876953125,-37.83634567260742,144.96376037597656,-37.773956298828125,145.21316528320312,6.490134239196777,29.22002601623535,0.5448853373527527,1978,,,,,78028959,1134694,
2017-10-08,1477.876220703125,122.58126068115234,-37.83546447753906,145.1823272705078,-37.815608978271484,145.19403076171875,4.188086032867432,19.93132781982422,0.6000000238418579,482,,,,,81921764,170278,
2017-10-09,1661.3304443359375,3820.095458984375,-37.840572357177734,144.95498657226562,-37.779991149902344,145.1854248046875,3.1360347270965576,29.240026473999023,0.5308483242988586,6077,,,,,73360433,3793859,
2017-10-10,1673.0882568359375,4165.93896484375,-37.83485412597656,144.97146606445312,-37.80918884277344,145.18844604492188,1.7757717370986938,12.090203285217285,0.5,6933,,,,,76869978,4037403,
2017-10-11,1742.2220458984375,6010.8251953125,-37.83485412597656,144.96270751953125,-37.77971649169922,145.18844604492188,2.826084852218628,35.630001068115234,0.5,6886,,,,,74078935,3680099,344396
2017-10-12,1702.298095703125,4553.3701171875,-37.83485412597656,144.9641876220703,-37.78366470336914,145.20706176757812,3.1846096515655518,32.62015151977539,0.5028916597366333,7835,,,,,72876880,4628942,
2017-10-13,1705.8037109375,4846.25732421875,-37.8289909362793,144.95999145507812,-37.77883529663086,145.23196411132812,5.293690204620361,31.180009841918945,0.5,7138,,,,,67821045,4636100,
2017-10-14,1709.25244140625,3505.44775390625,-37.83678436279297,145.123291015625,-37.783592224121094,145.23101806640625,7.249591827392578,20.92000961303711,0.5,6000,,,,,73254115,4289420,203374
2017-10-15,1567.0880126953125,1462.89013671875,-37.836639404296875,144.96446228027344,-37.77985763549805,145.18844604492188,5.026496887207031,29.740060806274414,0.5,3007,,,,,73836702,1954795,
2017-10-16,1645.7418212890625,3686.748046875,-37.83535385131836,144.96163940429688,-37.780006408691406,145.1888427734375,2.9460561275482178,30.489999771118164,0.5400000214576721,5440,,,,,76900002,3379351,
2017-10-17,1685.836181640625,4020.470947265625,-37.837425231933594,144.95689392089844,-37.779666900634766,145.18875122070312,3.3923351764678955,29.01017189025879,0.5215361714363098,6737,,,,,71758623,4294087,
2017-10-18,1649.0238037109375,4047.661865234375,-37.83674240112305,144.9600830078125,-37.7757453918457,145.1893768310547,4.022392749786377,29.59000015258789,0.5024937987327576,5186,,,,,75703285,3425029,
2017-10-19,1704.735595703125,4226.64501953125,-37.83485412597656,144.96205139160156,-37.778995513916016,145.19432067871094,3.9167487621307373,30.661468505859375,0.5400000214576721,6838,,,,,73074827,3871243,311720
2017-10-20,1644.952880859375,3013.41796875,-37.83485412597656,144.8458251953125,-27.964481353759766,153.51373291015625,5.187958717346191,29.130756378173828,0.5024937987327576,5810,,,,,58970892,3170466,137113
2017-10-21,1754.8623046875,4014.404541015625,-28.032989501953125,153.33843994140625,-27.94729232788086,153.4295654296875,2.7817931175231934,25.150127410888672,0.5299999713897705,9547,,,,,73118288,5668548,
2017-10-22,1639.048583984375,2310.6025390625,-37.832664489746094,144.8483428955078,-27.965879440307617,153.52500915527344,2.857443332672119,30.850006103515625,0.5192301869392395,5022,,,,,59861928,3343650,
2017-10-23,1676.043212890625,4535.3994140625,-37.83485412597656,144.95498657226562,-37.78196716308594,145.207763671875,4.585981369018555,29.35013771057129,0.5024937987327576,6865,,,,,72340234,4101254,
2017-10-24,1565.8648681640625,1701.4779052734375,-37.84428024291992,144.9730224609375,-37.810821533203125,145.18377685546875,7.147451877593994,23.250259399414062,0.5433230996131897,3172,,,,,78340086,1773314,68361
2017-10-25,1672.9501953125,4031.194091796875,-37.83485412597656,144.9649200439453,-37.81137466430664,145.1938018798828,4.020406723022461,20.12397575378418,0.5255473256111145,6272,,,,,76409599,4048505,
2017-10-26,1740.5506591796875,4560.68701171875,-37.854774475097656,144.95895385742188,-37.80610275268555,145.2149200439453,2.7738089561462402,20.790000915527344,0.5147814750671387,7029,,,,,73041684,4712789,70811
2017-10-27,1789.345703125,7259.8837890625,-37.82949447631836,144.96185302734375,-37.77985382080078,145.18560791015625,3.8741602897644043,32.90001678466797,0.5003998279571533,10490,,,,,71666175,6220679,
2017-10-28,1649.4599609375,3179.34765625,-37.83452606201172,144.84603881835938,-37.66393280029297,145.18548583984375,5.196497917175293,29.93002700805664,0.5099999904632568,6344,,,,,68260954,3544213,
2017-10-29,1718.6953125,3848.92578125,-37.66975021362305,113.92980194091797,26.457231521606445,144.84925842285156,3.776668071746826,25.950124740600586,0.5423098802566528,7159,,,,,62588986,4760789,
2017-10-30,2021.616943359375,11696.177734375,26.155664443969727,127.65132904052734,26.457504272460938,127.82945251464844,4.464437961578369,29.549999237060547,0.5,16314,,,,,56769126,10717010,
2017-10-31,1677.150634765625,4562.89501953125,26.300582885742188,127.79159545898438,26.536623001098633,127.94075012207031,3.3813862800598145,19.720001220703125,0.5731492042541504,7029,,,,,70729776,3941141,71796
2017-11-01,1735.203857421875,5050.064453125,26.283262252807617,127.74344635009766,26.463590621948242,127.82864379882812,3.2076056003570557,18.860004425048828,0.5,8411,,,,,63227904,5194371,
2017-11-02,1727.8067626953125,4444.98095703125,26.195810317993164,127.67546081542969,26.46017074584961,127.83042907714844,5.667086124420166,30.280006408691406,0.5103920102119446,8833,,,,,70290675,4913794,73250
2017-11-03,1674.4755859375,4331.0732421875,26.302642822265625,127.79296875,26.590476989746094,127.98198699951172,1.7664597034454346,2.349169969558716,0.5208646655082703,7325,,,,,79922018,4074827,
2017-11-04,1572.8834228515625,1550.2823486328125,22.314102172851562,113.92938232421875,26.456857681274414,127.83448791503906,10.476821899414062,32.630008697509766,0.6003332734107971,3203,,,,,71193239,2069419,
2017-11-05,1620.1544189453125,2802.502685546875,-37.83485412597656,113.92488098144531,22.319046020507812,145.1898193359375,4.919485092163086,32.71397399902344,0.6000000238418579,5131,,,,,78992260,2837973,61123
2017-11-06,1594.4307861328125,1774.062744140625,-37.886837005615234,145.07308959960938,-37.81521224975586,145.2125244140625,2.5760891437530518,24.510000228881836,0.5,4536,,,,,73616852,2495502,
2017-11-07,1552.641357421875,633.2303466796875,-37.83485412597656,144.95033264160156,-37.77968215942383,145.18896484375,5.992053985595703,30.090002059936523,0.75,1811,,,,,78744725,1669072,
2017-11-08,1729.1947021484375,3867.330078125,-37.83485412597656,144.96995544433594,-37.810821533203125,145.18844604492188,9.261960983276367,25.408906936645508,0.5178802609443665,6434,,,,,77824455,4903968,74666
2017-11-09,1710.950927734375,4040.533935546875,-37.83485412597656,144.9698486328125,-37.812095642089844,145.18844604492188,1.067670464515686,15.699999809265137,0.6794115304946899,6471,,,,,77878236,4740122,
2017-11-10,1824.7781982421875,4856.31005859375,-37.830047607421875,144.9705352783203,-37.810462951660156,145.2299041748047,3.655768871307373,26.469999313354492,0.5003998279571533,8717,,,,,72499237,7048123,
2017-11-11,1690.7489013671875,1771.4044189453125,-37.84894561767578,145.1253204345703,-37.782501220703125,145.1846923828125,6.165933132171631,26.980066299438477,0.5632051229476929,3586,,,,,76842451,4400528,
2017-11-12,1612.654541015625,1651.3740234375,-37.849544525146484,144.96417236328125,-37.78040313720703,145.2299346923828,4.475193023681641,30.46031951904297,0.5092150568962097,2842,,,,,71337768,2855996,
2017-11-13,1602.2672119140625,1789.560302734375,-37.830047607421875,144.97332763671875,-37.812095642089844,145.20750427246094,7.079023361206055,19.420372009277344,0.5400000214576721,2879,,,,,77961000,2580465,
2017-11-14,1647.9771728515625,2180.563720703125,-37.83012771606445,144.9735565185547,-37.80189514160156,145.18374633789062,7.572110176086426,15.260554313659668,0.6000000238418579,4807,,,,,79614798,3554593,
2017-11-15,1646.688720703125,3455.000732421875,-37.83073425292969,144.96514892578125,-37.81155776977539,145.1837158203125,4.178252696990967,39.79024887084961,0.5091168880462646,4616,,,,,78653854,3472652,
2017-11-16,1818.003662109375,5802.220703125,-37.8294792175293,144.96156311035156,-37.77976608276367,145.1853485107422,3.916267156600952,30.321115493774414,0.5544366240501404,8559,,,,,74116798,6700291,66151
2017-11-17,1907.523681640625,6574.08203125,-37.88686752319336,144.95848083496094,-37.77660369873047,145.18844604492188,4.519140243530273,30.33013343811035,0.5015974640846252,10106,,,,,68617187,8553893,
2017-11-18,1781.1832275390625,3053.1806640625,-37.886661529541016,145.07583618164062,-37.816524505615234,145.1945343017578,5.811808109283447,21.76779556274414,0.5069516897201538,5614,,,,,73931215,6179036,
2017-11-19,1584.54052734375,844.710693359375,-37.83485412597656,145.18307495117188,-37.81169509887695,145.22886657714844,4.428443431854248,21.02228546142578,0.5,1649,,,,,81283203,2299964,
2017-11-20,2076.484130859375,10648.3681640625,-37.835899353027344,144.96263122558594,-37.8099365234375,145.18844604492188,2.202208995819092,21.770009994506836,0.5299999713897705,11487,,,,,76191998,4852470,1645692
2017-11-21,1654.6156005859375,3038.80078125,-37.82866287231445,144.9713897705078,-37.80857467651367,145.1837158203125,2.179063081741333,17.04004669189453,0.5727128386497498,5023,,,,,77369545,3603524,
2017-11-22,1632.4630126953125,2784.718505859375,-37.828712463378906,144.97023010253906,-37.811710357666016,145.1891632080078,1.2928290367126465,12.37467098236084,0.5185557007789612,4908,,,,,78683030,3247767,
2017-11-23,2071.6748046875,9466.11328125,-37.8287239074707,144.9713897705078,-37.81064224243164,145.18373107910156,4.702893257141113,16.73166275024414,0.5,9049,,,,,77269001,2708409,2251411
2017-11-24,1961.6982421875,6985.13134765625,-37.828800201416016,144.9499053955078,-37.77967834472656,145.19546508789062,3.4422123432159424,28.920337677001953,0.5300942659378052,12528,,,,,68494235,9759128,
2017-11-25,1497.9056396484375,421.32745361328125,-37.83728790283203,145.1827850341797,-37.828392028808594,145.18844604492188,3.2855520248413086,14.60268497467041,1.2240915298461914,687,,,,,85714722,586520,
2017-11-26,1592.1429443359375,1337.69775390625,-37.828975677490234,145.17837524414062,-37.804691314697266,145.23080444335938,4.307264804840088,19.833438873291016,0.5232590436935425,1960,,,,,81184906,2386741,
2017-11-27,1666.4681396484375,3288.62890625,-37.83622741699219,144.96543884277344,-37.81204605102539,145.1953125,2.324662208557129,16.570148468017578,0.5393514037132263,6042,,,,,73385426,3920302,
2017-11-28,2113.4248046875,10495.8427734375,-37.83485412597656,144.94517517089844,-37.80985641479492,145.18844604492188,3.4767532348632812,15.796107292175293,0.5124451518058777,11055,,,,,73789167,4159735,2045948
2017-11-29,1639.3931884765625,3063.033935546875,-37.83485412597656,144.95907592773438,-37.77699279785156,145.18844604492188,3.0061042308807373,30.60013198852539,0.5032891631126404,5395,64.0,64.0,64.0,,75532010,3383367,
2017-11-30,2087.2939453125,10269.767578125,-37.88613510131836,144.96002197265625,-37.77975845336914,145.1853485107422,5.62965202331543,29.310041427612305,0.5199999809265137,14508,,,,,69245595,7276117,1121368
2017-12-01,1829.8798828125,6091.09814453125,-37.85921859741211,144.95773315429688,-37.780609130859375,145.18565368652344,3.033256769180298,28.380084991455078,0.5044798851013184,10321,,,,,67817884,7150712,
2017-12-02,1468.2501220703125,,-37.8290901184082,145.1833953857422,-37.828590393066406,145.183837890625,1.6274999380111694,1.6699999570846558,1.559999942779541,212,65.0,65.0,65.0,,86400000,,
2017-12-03,1484.497314453125,256.4981384277344,-37.8289909362793,145.18267822265625,-37.81664276123047,145.1942596435547,1.91305673122406,19.341747283935547,0.5,473,,,,,85012151,156169,
2017-12-04,1748.662841796875,4551.353515625,-37.82898712158203,144.96006774902344,-37.77976608276367,145.18592834472656,3.5077905654907227,27.92017936706543,0.5544366836547852,7706,,,,,73434965,4762786,212340
2017-12-05,1731.9969482421875,4304.7509765625,-37.828941345214844,144.9591064453125,-37.77912902832031,145.18545532226562,2.9206440448760986,28.900249481201172,0.5385164618492126,6883,66.0,66.0,66.0,,70753699,4678956,
2017-12-06,2247.817138671875,12176.05859375,-37.8335075378418,144.96310424804688,-37.779754638671875,145.1839141845703,3.587172031402588,29.590381622314453,0.5,13042,,,,,73540854,5222309,2295216
2017-12-07,1820.6514892578125,5672.771484375,-37.82869338989258,144.95993041992188,-37.777225494384766,145.185546875,3.382528305053711,29.560001373291016,0.5103920102119446,9293,,,,,73691113,6338514,
2017-12-08,1902.51953125,7109.29052734375,-37.88847351074219,144.95950317382812,-37.77975845336914,145.19247436523438,6.19840145111084,28.830007553100586,0.5035871267318726,10813,,,,,70828605,7609105,
2017-12-09,1603.619384765625,1378.9031982421875,-37.91716766357422,145.04837036132812,-37.79914855957031,145.25421142578125,7.355901718139648,37.55018997192383,0.5060632228851318,1824,,,,,73827520,2199963,
2017-12-10,2163.684814453125,9298.2646484375,-37.83641815185547,145.17298889160156,-37.79883575439453,145.2987518310547,4.207136631011963,25.730777740478516,0.5,9205,65.0,65.0,65.0,,76451791,1978059,2799014
2017-12-11,1708.7484130859375,4259.6005859375,-37.828617095947266,144.95562744140625,-37.77903747558594,145.18804931640625,4.16192626953125,27.370149612426758,0.5069516897201538,7012,,,,,75273156,4475545,
2017-12-12,416.154296875,,-37.828575134277344,145.18365478515625,-37.82856750488281,145.18365478515625,,,,1,,,,,24323174,,
